517802,"let’s do a volunteer appreciation iftar",892,
517808,"Liked “let’s do a volunteer appreciation iftar”",0,
517810,"What about a volunteer appreciation suhoor ",1047,
517811,"I’m working on a French toast recipe ",1047,
517813,"Less ppl would come to that == less money we have to spend 🙏🏽🙏🏽",1304,
517814,"Trigger warning for sameer: egg ",1047,
517815,"Laughed at “Less ppl would come to that == less money we have to spend 🙏🏽🙏🏽”",1243,
517816,"Emphasized “Less ppl would come to that == less money we have to spend 🙏🏽🙏🏽”",1047,
517817,"you want to socialize with 50 people at 4 o’clock in the morning",892,
517818,Yes,1047,
517819,"You’ve met me ",1047,
517820,"Laughed at “Trigger warning for sameer: egg ”",0,
517821,"yes and this is why it doesn’t make sense ",892,
517822,"￼",1304,
517823,"OZA we have the money ALHUMDULILLAH ",892,
517828,"Hey I’m a morning person now 💼⬆️",1047,
517829,"By force but still",1047,
517833,"12pm is not morning honey ❤️",892,
517840,"Disliked “12pm is not morning honey ❤️”",1304,
517842,"Iftar will be short bc we dip for taraweeh after ",892,
517847,"I’ve been up after fajr everyday this month !!! give me my brownie points ",1047,
517848,"also commuters won’t wanna come that early for suhoor",892,
517850,"Loved “I’ve been up after fajr everyday this month !!! give me my brownie points ”",892,
517851,"I’m woke up 10 min ago acrually still in bed ",1304,
517852,"okay yes that deserves brownie points ",892,
517853,"How about :… ",1047,
517854,"Loved an image",0,
517855,"We sponsor a day of Nueces iftars instead ",1047,
517857,perfeeccctt,0,
517858,"And say it’s on behalf of DI",1047,
517859,"Laughed at “perfeeccctt”",1047,
517860,"less people more food for me ",0,
517861," This is for the volunteers ",892,
517863,"For us to appreciate them ",892,
517864,"Tell the volunteers to pull throw",1047,
517865,"You know I’m a big nueces fan but 3200 is a lot of money ",1304,
517868,"Cause we did work them lololol ",892,
517869,"Laughed at “You know I’m a big nueces fan but 3200 is a lot of money ”",892,
517870,"Loved “ This is for the volunteers ”",0,
517871,"I will throw my own volunteer appreciation so be it",892,
517872,"Laughed at “You know I’m a big nueces fan but 3200 is a lot of money ”",1047,
517873,"I want to appreciate them!!!",892,
517874,"Laughed at “I will throw my own volunteer appreciation so be it”",0,
517875,"pizza party",0,
517876,"4 boxes of pizza",0,
517877,"Laughed at “I will throw my own volunteer appreciation so be it”",1047,
517878,"Farhana have u ever thought about appreciating yourself first",1304,
517879,"we had more pizza at cat birthday ",1047,
517881,"food for thought ",1304,
517882,"PIZZA after 16 hours of fasting ",892,
517884,"OZA what are you implying ",892,
517885,"Loved “food for thought ”",1047,
517886,"deep abdul samad ",0,
517887,"thats deep ",0,
517888,"and ik deep",0,
517889,"cuz i watched a ted talk about it ",0,
517890,"Not implying heavily suggesting ",1047,
517891,"Loved “cuz i watched a ted talk about it ”",1047,
517892,"Loved “cuz i watched a ted talk about it ”",1304,
517894,"khaleja spent more time on her cat birthday party than on DI",0,
517895,LOOLL,892,
517896,"Believe you me i used half a brain cell on it ",1047,
517897,"My very last one",1047,
517898,"Sameer convinced me to do an Iftar party with just the committee ",892,
517899,"so I’ll let y’all know on a date in the near future ",892,
517901,"with butter chicken :-)",0,
517903,"sorry if my food sucks but there will be eggless cupcakes bc apparently that’s the only thing y’all like me got ",892,
517904,For,892,
517906,"Loved “sorry if my food sucks but there will be eggless cupcakes bc apparently that’s the only thing y’all like me got ”",0,
517910,"Loved “so I’ll let y’all know on a date in the near future ”",1047,
517914,"what do y’all wanna eat lmk and I can see if I can make it LOL",892,
517916,"Sameer you can’t talk you already said butter chicken and cupcakes ",892,
517918,"Ratatouille ",1047,
517919,"A RAT",892,
517920,"ooo I can bring some sweets if we do that iA",1243,
517921,"Laughed at “A RAT”",1047,
517922,"this is not a potluck saarah ",0,
517923,"or is it farhana",0,
517924,"why are there so many kids on campus and ",892,
517925,"I’ll bring roof afra",1047,
517926,"But Farhana shouldn’t be making everything by herself",1243,
517927,"Is it not",892,
517928,"But if you want to bring I won’t mind",892,
517929,"But no one is required ",892,
517930,"i will help you khana",1243,
517931,"Loved “i will help you khana”",892,
517932,"you will help khana with the khana HAHAH",892,
517933,"Laughed at “you will help khana with the khana HAHAH”",1243,
517934,"hahaha😐😐",1304,
517935,"Hb we just get ihop after taraweeh one of these days",1091,
517936,"that was awful",1047,
517937,"Loved “Hb we just get ihop after taraweeh one of these days”",1047,
517938,"Emphasized “hahaha😐😐”",1091,
517939,"Loved “that was awful”",1304,
517940,"Loved “I’ll bring roof afra”",1245,
517941,"yall such Debbie downers",1243,
517942,"Disliked “hahaha😐😐”",892,
517943,"I had to hear that via siri on my headphones ",1047,
517944,"You two are not in tired ",892,
517945,Invited,892,
517946,"I’d like to be compensated for my suffering",1047,
517947,"Three actually bc Musab emphasized the message ",892,
517948,"We’ll go to ihop",1047,
517949,"Farhana i thought it was hilarious",0,
517950,Ok,1245,
517951,"Sameer you really want those cupcakes again huh",892,
517952,"Do we need covid test for showdown?",1091,
517953,"Voice of reason come thru",1047,
517954,"Liked “Sameer you really want those cupcakes again huh”",0,
517957,"Liked “Voice of reason come thru”",1304,
517956,"i physically cannot eat a SINGLE thing at ihop ",0,
517960,"Laughed at “i physically cannot eat a SINGLE thing at ihop ”",892,
517961,"Raisa pointing fingers rn ",892,
517962,"MUSAB if ur not vaccinated then he’s ",1304,
517963,"Berries ❤️",1047,
517964,"Laughed at “Ok”",1091,
517965,Yogurt?,892,
517966,"Oh not this time ",1245,
517967,"I just wanted to contribute to the chaos ",1245,
517968,"Musab is definitely vaxxed….",1047,
517969,"Loved “I just wanted to contribute to the chaos ”",1047,
517970,"Liked “Musab is definitely vaxxed….”",1091,
517971,"Umbrella ",1245,
517972,"Omg mess",1047,
517973,"Loved “Umbrella ”",1091,
517974,"Raisa are you okay",892,
517975,"gorl i have my lab report ",1245,
517976,"Speak ur truth sis",1047,
517977,"First you come late to your meeting ",892,
517978,"And now this ",892,
517979,"the way lab was so awful today",1245,
517980,"Emphasized “Umbrella ”",1047,
517981,"HEY ",1245,
517982,"btw farhana if someone said this abt my joke I definitely would not let it slide… that’s just me tho ",1304,
517984,"I felt that on another level",1243,
517985,"Loved “the way lab was so awful today”",1047,
517986,"Emphasized “btw farhana if someone said this abt my joke I definitely would not let it slide… that’s just me tho ”",1047,
517988,"Saarah do u know Sophia ",1245,
517989,Persian?,1243,
517990,Yep,1245,
517991,Yep,1243,
517992,HAHAHAHAH,0,
517993,"She’s in my lab ",1245,
517994,"I thought she dropped FRI?",1243,
517995,"I don’t have my booster, should I get a test or get a fake?",1091,
517996,"samad that was amazing",0,
517997,"And she was like do u know saarah and I was like yes I know ",1245,
517998,"I don’t have my booster either ",1304,
517999,"They require boosters?!",1304,
518000,"No she’s fighting for her life too",1245,
518002,"They ain’t checking the dates bro",1047,
518003,"facts i would not let that occur in my presence ",0,
518004,"Laughed at “No she’s fighting for her life too”",1243,
518005,"I don’t have my booster 💁🏽‍♀️",1245,
518006,"Liked “They ain’t checking the dates bro”",1091,
518007,"Also when u get ur booster they don’t give you updated papers ",1047,
518008,"Ik her cause she’s friends with Rida",1243,
518009,"Don’t hate me for that ",1245,
518010,"Loved “Don’t hate me for that ”",1047,
518011,"So what we do?",1245,
518012,"I’m telling twitter ‼️ #cancelled ✋🏽",1091,
518013,"u prob dont need ur booster",0,
518014,"Just show your original vaccination card and stay silent",1047,
518015,"They can’t really check",1047,
518016,"just walk in they prob not gonna check ",0,
518017,"Did we actually check?",1091,
518018,"Cool beans ",1245,
518021,"Disliked “Did we actually check?”",0,
518022,"Liked “Did we actually check?”",1047,
518023,"Emphasized “btw farhana if someone said this abt my joke I definitely would not let it slide… that’s just me tho ”",892,
518024,"Not the brothers ",1047,
518025,"Disliked “Not the brothers ”",1245,
518026,"Loved “Not the brothers ”",1091,
518027,"They had no understanding of the two step instructions ",1047,
518028,"Ok guys, yes or no ",1245,
518029,no,0,
518030,Yes,1091,
518031,No,892,
518032,"Absolutely ",1047,
518033,"dang it musab",0,
518034,Yes?,1091,
518035,"stay on the same page",0,
518036,"Someone break the tie ",1245,
518037,No?,892,
518039,"Not now but maybe later",1047,
518038,"change to no ",0,
518040,"In the distant future",1047,
518041,"either yes or no ",1245,
518042,"Soon❤️",892,
518043,Or,1047,
518044,"I am a man of my word, I will retract my yea",1091,
518045,"Perhaps ",892,
518046,"khaleja ",0,
518047,"Will not*",1091,
518048,"u filled this ourr right ",0,
518049,"Either ",1047,
518050,"￼",0,
518051,out,0,
518052,"guys pls this is a decision I have to make… yes or no",1245,
518053,"what deceiving",892,
518054,no,0,
518055,"Raisa can u make a google form",1091,
518056,"De sismo",892,
518057,"Decision ",892,
518058,"For what",1245,
518059,"Yes or no",1091,
518060,"For ur poll",1047,
518061,"raisa literally drop whatever it is and take a nap ",1304,
518062,No,1047,
518063,"My brain cells are deteriorating by the second",1243,
518064,"drop
Premed",892,
518065,"Emphasized “raisa literally drop whatever it is and take a nap ”",1047,
518066,"Liked “raisa literally drop whatever it is and take a nap ”",1091,
518067,"Abdulsamad I think u will support ",1245,
518068,"Disliked “drop
Premed”",1243,
518069,"it’s not that deep giys ",1245,
518070,"WHAT ARE YOU TRYING TO DECIDE",892,
518071,"If everyone is free …..",1047,
518072,"i just need a yes or a no ",1245,
518073,"I was just saying no",892,
518074,"I’m lowkey still premed but yeah ",1304,
518075,"FOR WHAT",892,
518076,"you dumb dumbs ",1245,
518077,"نعم",0,
518078,"او لا ",0,
518079,"Yes raisa go get that booster shot",1243,
518080,"لااااااا",1047,
518081,"Pls don’t use potty language, this is very offensive to me ‼️",1091,
518082,"omg she is about to buy a car!!",0,
518083,"You say the word dookie ",1047,
518084,"ur not the boss of me ",1245,
518085,"Disliked “omg she is about to buy a car!!”",1245,
518086,"Disliked “You say the word dookie ”",1091,
518087,"omg she is going to buy a cat!!",0,
518088,"who buys their cat?????",1047,
518089,"make dua that one day i can have a cat ",1245,
518090,"adopt or nothing",1047,
518091,"but that’s not it rn ",1245,
518092,"Loved “adopt or nothing”",1245,
518093,"Loved “make dua that one day i can have a cat ”",1047,
518094,"￼",1047,
518095,"Ik someone who bought a 600 hypo allergenic cat from a breeder ",1304,
518096,"She’s in her revenge era rn",1047,
518097,"omg she is going to commit tax fraud on the DI bank account and try to get us 5000 dollars!@!",0,
518098,"as long as it will be good for me bc sometimes cats be scary ",1245,
518099,"Loved “omg she is going to commit tax fraud on the DI bank account and try to get us 5000 dollars!@!”",1047,
518100,"Raisa, I change my vote to oza plan. Full send and take a nap",1091,
518101,WOOWOWOWOWOWOW,1245,
518102,"Loved “omg she is going to commit tax fraud on the DI bank account and try to get us 5000 dollars!@!”",1091,
518103,"Astaghfirullah ",1245,
518104,"But it’s not that deep",1245,
518105,"YK WHAY",1245,
518106,"Question: do y’all put one space after a period or two?",1091,
518107,"I GIVE UP ",1245,
518108,"and then Do it",1047,
518109,Yes,1047,
518110,"i do 2 ",1245,
518111,"what the heck ",0,
518112,"Like between sentences",1091,
518113,"who puts two",0,
518114,"You never put a period while texting ",1304,
518115,"Emphasized “who puts two”",1047,
518117,"Not while tevting ",1245,
518116,"thats the craziest thing ever",0,
518118,"Texting ",1245,
518119,"Only time I put periods is if I’m being ironic ",1304,
518120,"Emphasized “You never put a period while texting ”",1047,
518121,"But on papers ",1245,
518122,"In emails/ese etc",1091,
518123,"Hello, may name is sameer!  My name is also known as the hero. ",0,
518124,"no one types like that in papers",0,
518125,"Like in ur DI emails??",1245,
518126,"Raisa does, I deleted the second space in my every sentence she wrote",1091,
518127,"Laughed at “Raisa does, I deleted the second space in my every sentence she wrote”",1245,
518128,"Khadeja, you prob know best ",1245,
518129,WHAT,0,
518130,"LMAOO not the bait",1047,
518131,"I thought this was right thing to do ",1245,
518132,"Why did he set up a whole trap",1047,
518133,"MY APPROVAL DOES NOT MATTER OR SOMETHING",0,
518134,"Loved “MY APPROVAL DOES NOT MATTER OR SOMETHING”",1047,
518135,Huh,1245,
518136,"No 🙏🏼",1047,
518137,"Question: y’all mess with cholula, sriracha, or red hot?",1091,
518138,"Sameer already said it’s weird ",1047,
518139,"never tried any of me",1243,
518140,Em,1243,
518141,"I’m debating asking if y’all want to do lunch or if I should just nap",1047,
518142,"🤭",1047,
518143,"If any of y’all are on my LinkedIn pls vote on my polll ",1304,
518144,"On it",1047,
518145,"What is it Supposed to be ",1304,
518146,"Vote in my poll?",1304,
518147,Bro,0,
518148,"bitmojis ",0,
518149,"are so business professionals ",0,
518150,"Your friends are lying to you",1047,
518151,"6 of them are",1047,
518152,dude,0,
518153,"when he used it in DI ",0,
518154,"Bitmojis are the new wave ",1304,
518155,"i thought it was so professional",0,
518156,"i thought it was genius",0,
518157,"Liked “If any of y’all are on my LinkedIn pls vote on my polll ”",1091,
518158,"do i need snapchatt for bitmoji",0,
518159,"No ",1304,
518160,"I don’t think so",1047,
518161,"Just download the app ",1304,
518162,"abdul samad makes me feel like an old man ",0,
518163,"Every teacher and professor be using bitmoji now ",1245,
518164,"but i love it so much",0,
518165,"Oza uses them on Facebook ",1047,
518166,"I posted on Facebook and Khadeja thought i was being serious ",1304,
518167,"Don’t blame me for your joke flipping",1047,
518168,"Flopping ",1047,
518169,"Own it",1047,
518170,"Disliked “Don’t blame me for your joke flipping”",1304,
518171,"Khadeja 👵🏽🔎👌🏽",1091,
518172,"Emphasized “Khadeja 👵🏽🔎👌🏽”",1304,
518173,"HE ACTUALLY MADE A FB POST",1047,
518174,"WHO FOES THAT",1047,
518175,"but it was a JOKE ",1304,
518176,"I do all my oversharing on close friends ",1047,
518177,"￼",1304,
518178,"not a particularly good one",1047,
518179,"if anybody saw this post they would know it’s a joke ",1304,
518180,"who is they",1047,
518181,"i did not think it was a joke i thought u were just hyper intelligent ",0,
518182,"anybody who under the age of 35 ",1304,
518183,"can u not read ",1245,
518184,"he said if anybody ",1245,
518185,"Emphasized “i did not think it was a joke i thought u were just hyper intelligent ”",1047,
518186,"guess I’m 36 now",1047,
518187,"Laughed at “can u not read ”",1047,
518188,"guys i did it ",1245,
518189,"What was it",1047,
518190,"Are you scaling 21 Rio",1047,
518191,"wow that would be fun ",1245,
518192,"no ",1245,
518193,"i decided to pay $5.00 for an iced matcha",1245,
518194,"oh that’s a good decision ",1047,
518195,"round of applause please ",1245,
518196,mashallah,1243,
518197,"Not economically ",1047,
518198,"Loved “oh that’s a good decision ”",1245,
518199,"truthfully ",1245,
518200,"But excellent",1047,
518201,"i accidnelty spent 7 bucks on boba yesterday",0,
518202,"how common knowledge is knowing when the french revolution is ",0,
518203,"1783???? That’s my guess",1047,
518204,1720s???,1047,
518205,"1720s is just a terrible guess ",0,
518206,"but thats pretty close",0,
518207,"(comparatively to ur last guess)",0,
518208,"Just googled … embarrassing ",1047,
518209,"Emphasized “round of applause please ”",1091,
518210,"Does someone has good tips for lacing new shoes",1047,
518211,"Saarah I feel like this is ur expertise ",1047,
518212,"I got dad shoes ",1047,
518213,"I feel attacked for some reason",1243,
518214,"Do u want me to teach u how to tie ur shoes",1243,
518215,LACE,1047,
518216,"NOT TIE",1047,
518217,"U make an 0 and then make that into an infinity sign, and then pull the string to make it into an infinity sign again",1243,
518218,"￼ayo who is mohammed musab abdullah??",1091,
518219,"Is his picture hasbullah ",1047,
518220,"Disliked “U make an 0 and then make that into an infinity sign, and then pull the string to make it into an infinity sign again”",1047,
518221,"Laughed at “omg she is going to commit tax fraud on the DI bank account and try to get us 5000 dollars!@!”",892,
518222,https://www.youtube.com/watch?v=c79wsBqDW1A,1091,
518223,"Emphasized “who puts two”",892,
518224,"Emphasized “You never put a period while texting ”",892,
518225,"i said LACING",1047,
518226,"Laughed at “Raisa does, I deleted the second space in my every sentence she wrote”",892,
518227,"What’s the difference madam",1243,
518228,"iMMa switch them out for velcros 😭",1047,
518229,https://www.youtube.com/watch?v=feq6MOg3qpA,1091,
518230,"Laughed at “I posted on Facebook and Khadeja thought i was being serious ”",892,
518231,"^certified banger",1091,
518232,"￼",1047,
518233,"This is the current state",1047,
518234,"OHHH U MEAN CROSSING THE LACES IN THE HOLE parts",1243,
518235,YEAH,1047,
518236,"Emphasized “i did not think it was a joke i thought u were just hyper intelligent ”",892,
518240,"khadeja, why",1091,
518242,"Farhana turn around ",1245,
518243,"U want a pretty one?",1243,
518244,"Loved “khadeja, why”",1047,
518245,Yes,1047,
518246,"I truene ",892,
518247,"Thurber ",892,
518248," a functional one works too",1047,
518249,Turned,892,
518250,"There’s Dif ones based on how ur foot fits into the shoe too",1243,
518251,"Do y’all do bunny ears ",892,
518253,"That’s the only way",892,
518256,"Or y’all do the desi parent way ",892,
518257,"Laughed at “That’s the only way”",1047,
518261,"DESI PARENT",1047,
518267,"the stem major way",1047,
518271,"i got a cool way to tie my shoes, its with one move",1091,
518272,"What types of fits are there … either it fits or it don’t",1047,
518273,"Emphasized “What types of fits are there … either it fits or it don’t”",1091,
518275,"Velcro ",1047,
518278,"Guys do your work before showdown",892,
518279,"￼",1243,
518280,"nah just skill",1091,
518282,"￼",1047,
518293,"Oooo ty",1047,
518306,"How many of yalll have seen a hippo",1243,
518308,"Liked “How many of yalll have seen a hippo”",1091,
518312,"Like in real-life not pictures",1243,
518313,"Liked “How many of yalll have seen a hippo”",1047,
518314,"Bronx zoo",1047,
518316,"lotta zoos, idr which ones",1091,
518319,"how many zoos you been to",1047,
518320,"Loved “Every message mariam sends in the prayer on campus chat is hilarious ”",1244,
518321,"Laughed at “Mariam have you even seen your own dorm bed this week ”",1244,
518322,"Liked “let’s do a volunteer appreciation iftar”",1244,
518323,"i hate them on principle so I’ve been twice as a kid and never again",1047,
518324,"Laughed at “Less ppl would come to that == less money we have to spend 🙏🏽🙏🏽”",1244,
518325,"I’ve been on a safaris tho ",1047,
518326,"I’ll make crepes",1244,
518327,"Loved “I’ll make crepes”",1047,
518328,"I just had the profound realization that I’ve never seen a hippo in real life but I still believe in them",1243,
518329,"my family used to go to zoos, aquariums, gardens everywhere we went. so like 5-10 ig",1091,
518330,"They believe in you too saarah ",1047,
518331,"Disliked “4 boxes of pizza”",1244,
518332,"back to this - what about commuters who won’t be able to come since it’s so early ",892,
518333,"Iftar please",892,
518334,"if u organize it, i will pull up 👍🏽",1091,
518335,"Liked “Iftar please”",1047,
518336,"Loved “They believe in you too saarah ”",1243,
518337,"Liked “Did we actually check?”",1244,
518338,"Okay I tried to skim all the messages from today",1244,
518339,"Keeping up with this chat is harder than keeping up with the Kardashians ",1244,
518340,"If there was something important lmk tonight ❤️",1244,
518341,"summary: raisa bought an iced matcha for $5, farhana doing a iftaar for volunteers, khadeja cant tie her shoes, saarah knows too much abt shoes, sameer tryna get on ozas bitmoji wave, vote on ozas linkedin poll",1091,
518342,"Loved “summary: raisa bought an iced matcha for $5, farhana doing a iftaar for volunteers, khadeja cant tie her shoes, saarah knows too much abt shoes, sameer tryna get on ozas bitmoji wave, vote on ozas linkedin poll”",1244,
518343,"You guys definitely have too much free time so you should pull up to pcl for tahajjud ",1244,
518344,"or pull up to nueces for fajr",1091,
518345,"Wait why ",0,
518346,"Most commercial zoos have falled thru and it’s prob just rehabilitation zoos now ",0,
518347,"Great example is sea world ",0,
518348,"But could be wrong ",0,
518349,musababdullah6231@gmail.com,1091,
518350,"Who ",1047,
518351,"whoops wrong chat",1091,
518352,"Who asked",1047,
518353,"Laughed at “Who asked”",1047,
518354,"￼",1091,
518355,"Disliked “musababdullah6231@gmail.com”",1244,
518356,"Can you explain the numbers",892,
518357,6231,892,
518358,"What’s the significance ",892,
518359,"Credit card pin 👀",1244,
518360,"Can you explain why you use hotmail",1047,
518361,"Laughed at “Can you explain why you use hotmail”",1091,
518362,"Liked “Credit card pin 👀”",1091,
518363,HEY,892,
518364,"I never changed it ok I told you guys",892,
518365,"😇 ",1047,
518366,"they way I was genuinely interested in knowing why Musab chose those numbers but then I got bullied ….",892,
518367,jail,892,
518368,"It’s my birthday ",1091,
518369,06/23/01?,1047,
518370,"A child",1047,
518371,"Liked “06/23/01?”",1091,
518373,"￼",1091,
518374,"Removed a like from “jail”",0,
518375,"Laughed at an image",892,
518376,"2001 🤢",892,
518377,"omg OZA ",892,
518378,"And Raisa ans saarah ",892,
518379,"and Mariam",892,
518380,"So many freshman ",892,
518381,"Are y’all 2003/2004?????",892,
518382,"THATS SO GROSS",892,
518383,"The Prophet (saw) said, ‘Whoever feeds a person breaking his fast will earn the same reward as him, without anything being lessened from the reward of the fasting person’. [Tirmidhi]",0,
518384,"u all feel like senior living people",1243,
518385,"Kinda down for iftar ",0,
518386,"￼Musab when he created his email",1047,
518387,"That’s like my little brother. These are children",1091,
518388,"Laughed at “Musab when he created his email”",0,
518389,"Loved “The Prophet (saw) said, ‘Whoever feeds a person breaking his fast will earn the same reward as him, without anything being lessened from the reward of the fasting person’. [Tirmidhi]”",1091,
518390,"Loved “The Prophet (saw) said, ‘Whoever feeds a person breaking his fast will earn the same reward as him, without anything being lessened from the reward of the fasting person’. [Tirmidhi]”",892,
518391,"Liked “Musab when he created his email”",1091,
518392,"SubhanAllah ",892,
518393,"Iftar 🥰🥰🥰",892,
518394,"Laughed at “Musab when he created his email”",892,
518395,"You were born after 9/11 don’t talk about who is considered a child",1047,
518396,"The good old days when racism was unprovoked and randomized 🙏🏼",1047,
518397,"Imma let ur last 2 brain cells run that math back",1091,
518398,"*xenophobia actually ",1047,
518399,"I’m an idiot ",1047,
518400,"Laughed at “Imma let ur last 2 brain cells run that math back”",892,
518401,Lmaoooooooooo,892,
518402,"I’m actually just gonna ",1047,
518403,"exit this chat rn kdj",892,
518405,"Laughed at “Imma let ur last 2 brain cells run that math back”",0,
518407,"Loved “The Prophet (saw) said, ‘Whoever feeds a person breaking his fast will earn the same reward as him, without anything being lessened from the reward of the fasting person’. [Tirmidhi]”",1244,
518404,,1047,
518409,"Nobody even said anything about khaledja actually leaving the chat",1244,
518410,"True colors are showing ",1244,
518408,,892,
518411,"She needed that timeout",1091,
518423,"Laughed at “Imma let ur last 2 brain cells run that math back”",1304,
518424,"￼",1244,
518425,"If any of you are good at using notion can you lmk how to add a Ramadan progress bar? Ideally I’d like to add it to the widget I already have ",1244,
518426,"I used indify ",1244,
518427,"You never told us what life measures 😭😭😭",1047,
518428,"Emphasized “She needed that timeout”",1047,
518429,"Loved “You never told us what life measures 😭😭😭”",1244,
518430,"Is it your IDA",1047,
518431,"Be honest ",1047,
518432,"￼Also if you have a system where I can get notifications for my tasks without adding it to my class schedule that would be amazing ",1244,
518433,"What’s that",1244,
518434,"Degree audit",1047,
518435,"Laughed at “Degree audit”",1244,
518436,"I reduced the average life expectancy by like 7 years and then put it in the widget ",1244,
518437,"you predicted when you will expire?",892,
518439,"oh literally ",1047,
518440,"I have no reason to expect to live to a 100 but that’s what I count on",1047,
518441,"Loved “I have no reason to expect to live to a 100 but that’s what I count on”",1244,
518442,"It’s more just for keeping track of what I’ve done/ what I have to do. I subtracted 7 years bc I’d rather be ahead than behind ",1244,
518443,"It’s not really about when I’ll die lol",1244,
518626,"Taylordle 55 3/6

🟨⬜🟨⬜⬜⬜⬜
🟨🟨🟨⬜🟨⬜🟨
🟩🟩🟩🟩🟩🟩🟩",1047,
518627,"I regret to inform y’all, I fumbled the bag",1091,
518628,"The calligraphy has been damaged",1091,
518630,"I repeat, the calligraphy has been damaged",1091,
518629,"How bad?",1243,
518631,"omg how",1047,
518632,"I put it in my trunk to take to dallas, but I forgot there was a basketball in there too",1091,
518633,"Now there’s a crack all the way across one of them",1091,
518634,"Oh just the frames? ",1047,
518635,"It’s pretty visible ",1091,
518636,"Yeah the plastic cover on the frame ",1091,
518637,"I’m down to stop by a michaels and get new ones",1047,
518638,"￼",892,
518639,"I apologize to the squad and realize I should’ve let raisa shoulder this responsibility ",1091,
518640,"Liked “I’m down to stop by a michaels and get new ones”",1091,
518641,"Glad you know ",892,
518642,"Liked “Glad you know ”",1091,
518643,"The better program chair",892,
518644,"Liked “The better program chair”",1091,
518650,"Oh man ",1245,
518651,"Ok aH, frames are chill",1245,
518652,"Liked “Ok aH, frames are chill”",1091,
518654,"Oza ur LinkedIn poll you were doing was very business professional ",0,
518655,"If u deleted it I’m going to try ",0,
518656,Cry*,0,
518657,"ما شاء الله u did a 7 letter in 3?!?",0,
518658,"bro sheikh taser said I have to be serious on there ",1304,
518659,Laser,1304,
518660,Laser,1304,
518661,YASER*,1304,
518662,"￼",0,
518663,"Loved “bro sheikh taser said I have to be serious on there ”",1091,
518665,"Bro I’m so emo, I was supposed to take Sh yaser to dallas tn but some randos from Cali convinced him to go with them",1091,
518668,"I was depressed for u ",0,
518669,"Loved “I was depressed for u ”",1091,
518670,"But those guys were so arab did u see them roll out ",0,
518671,"I appreciate the concern",1091,
518672,"Disliked “But those guys were so arab did u see them roll out ”",1091,
518677,"Dude they rolled out like an actual team musab it actually seemed like they knew him for years ",0,
518680,"Loved “bro sheikh taser said I have to be serious on there ”",892,
518681,"Laughed at “Bro I’m so emo, I was supposed to take Sh yaser to dallas tn but some randos from Cali convinced him to go with them”",892,
518682,"Laughed at “Dude they rolled out like an actual team musab it actually seemed like they knew him for years ”",892,
518683,"Ah that makes sense for him to run with his bois",1091,
518684,"Loved “ما شاء الله u did a 7 letter in 3?!?”",1047,
518685,"Laughed at “bro sheikh taser said I have to be serious on there ”",1047,
518686,"Laughed at “Bro I’m so emo, I was supposed to take Sh yaser to dallas tn but some randos from Cali convinced him to go with them”",1047,
518687,"HIS BOYS",1047,
518688,"Arab loyalty runs deep ‼️",1047,
518689,"Arab spring 🙏🏽 am I right  Khadeja ",1304,
518690,"I’m still processing it",1047,
518691,"Liked “Arab spring 🙏🏽 am I right  Khadeja ”",1091,
518692,"Oza I want to hear you complete tomorrow is that allowed",1047,
518693,"bro I’m gonna be straight trash my tryout was horrible  ",1304,
518694,"Emphasized “Arab loyalty runs deep ‼️”",892,
518695,"No OZA I’m so excited",892,
518696,"You’re gonna be great",892,
518697,"Noooo just go up there with the confident of a mediocre white man ",1047,
518698,"Your peers at mccombs 😇",1047,
518699,"Emphasized “Your peers at mccombs 😇”",1304,
518700,"i don’t think audience is allowed ",1304,
518701,whatttt,892,
518702,"my tryout was like that I was so confident then I literally had nothing to say ",1304,
518704,"Ok why am I going …",1047,
518703,"Why is audience not allowed",892,
518705,"Is anyone else here competing?",1047,
518706,"Raisa you’re doing knowledge bowl yes",1047,
518707,"Emphasized “Raisa you’re doing knowledge bowl yes”",1091,
518708,"Duaing for u to make it past tests 🙏🏼",1047,
518709,"I am nasheed OKG",892,
518710,"Nasheeding ",892,
518711,"Omg Raisa no way",892,
518712,"LSC weird but just pull up to the room and say ur a judge ",1304,
518713,"I am not lol ",1245,
518714,"I wish they had improv ",1304,
518715,"Duas up for the other peeps tho",1245,
518716,"Noooooo💔",1047,
518717,"Ok I’m rooting for noor then ",1047,
518718,"Placing my bets there",1047,
518719,"Isn’t that kinda like what you’re doing",892,
518720,"Loved “Ok I’m rooting for noor then ”",1245,
518721,"Improv is funny this is serious  ",1304,
518722,"Never mind ",892,
518723,"And you guys know how I feel abt being serious ",1304,
518724,"I thought this was supposed to be funny ",892,
518725,"Half the time the topic is Palestine ",1047,
518726,"That’s so lame",892,
518727,lameeeeeeeeeeee,892,
518728,"Not Palestine",892,
518729,"The seriousness",892,
518737,"￼",1091,
518730,"Khana is a zionist?",1091,
518738,^^,1047,
518731,"Heard it here first ",1047,
518739,"She pre gaming for Israel apartheid week",1091,
518732,MUSAB,892,
518740,"She going to the Israel block party😭😭😭",1047,
518733,"Loved “She going to the Israel block party😭😭😭”",1091,
518741,"Gonna ride the camels and high-five the IDF soldiers ",1047,
518734,"That Jewish house before Nueces?",892,
518742,"I always wondered what kinda ppl went there ",1091,
518735,"my favesssss",892,
518736,https://vm.tiktok.com/ZTd5TW5xU/,1091,
518743,"I’m his peers at McCombs ",0,
